minute,player_id,player_name,team_name,x,y,end_x,end_y,pass_recipient_id,pass_recipient_name,outcome_id,outcome_name
45,3090.0,Nicolás Hernán Otamendi,Argentina,27.4,26.2,43.5,3.6,5507.0,Nicolás Alejandro Tagliafico,,
45,5507.0,Nicolás Alejandro Tagliafico,Argentina,43.5,3.6,112.8,19.0,2995.0,Ángel Fabián Di María Hernández,9.0,Incomplete
45,3099.0,Hugo Lloris,France,9.2,57.7,26.8,34.8,8519.0,Dayotchanculle Upamecano,,
45,8519.0,Dayotchanculle Upamecano,France,38.8,33.3,46.7,26.9,10481.0,Aurélien Djani Tchouaméni,,
45,10481.0,Aurélien Djani Tchouaméni,France,56.1,20.9,66.4,7.7,6704.0,Theo Bernard François Hernández,,
45,6704.0,Theo Bernard François Hernández,France,67.8,7.2,42.2,14.9,8519.0,Dayotchanculle Upamecano,,
45,8519.0,Dayotchanculle Upamecano,France,42.8,16.2,53.3,48.1,3026.0,Adrien Rabiot,,
46,3026.0,Adrien Rabiot,France,80.7,72.9,73.6,76.1,4445.0,Jules Koundé,,
46,4445.0,Jules Koundé,France,74.1,76.3,65.9,49.6,10481.0,Aurélien Djani Tchouaméni,,
46,10481.0,Aurélien Djani Tchouaméni,France,67.4,41.0,78.3,7.9,6704.0,Theo Bernard François Hernández,,
46,6704.0,Theo Bernard François Hernández,France,78.3,6.8,69.1,17.5,10481.0,Aurélien Djani Tchouaméni,,
46,10481.0,Aurélien Djani Tchouaméni,France,69.8,16.4,56.9,24.8,8519.0,Dayotchanculle Upamecano,,
46,8519.0,Dayotchanculle Upamecano,France,56.5,26.9,86.9,20.3,,,9.0,Incomplete
46,3009.0,Kylian Mbappé Lottin,France,91.8,4.7,99.7,10.9,2972.0,Marcus Thuram,,
46,2972.0,Marcus Thuram,France,113.0,5.5,112.6,10.2,,,9.0,Incomplete
47,6909.0,Damián Emiliano Martínez,Argentina,15.9,73.1,85.2,61.3,,,9.0,Incomplete
47,10481.0,Aurélien Djani Tchouaméni,France,34.9,18.8,53.1,14.7,,,9.0,Incomplete
47,29201.0,Nahuel Molina Lucero,Argentina,66.8,64.5,80.3,54.5,5503.0,Lionel Andrés Messi Cuccittini,,
47,5503.0,Lionel Andrés Messi Cuccittini,Argentina,80.3,56.4,100.8,53.0,29560.0,Julián Álvarez,9.0,Incomplete
48,29201.0,Nahuel Molina Lucero,Argentina,104.9,80.0,97.6,72.2,7797.0,Rodrigo Javier De Paul,,
48,7797.0,Rodrigo Javier De Paul,Argentina,97.4,72.0,105.3,75.2,29201.0,Nahuel Molina Lucero,,
48,29201.0,Nahuel Molina Lucero,Argentina,105.3,75.2,104.4,68.6,29560.0,Julián Álvarez,,
48,29560.0,Julián Álvarez,Argentina,104.7,68.2,101.2,71.8,7797.0,Rodrigo Javier De Paul,9.0,Incomplete
48,3026.0,Adrien Rabiot,France,22.5,10.0,40.3,12.1,3009.0,Kylian Mbappé Lottin,,
48,20572.0,Cristian Gabriel Romero,Argentina,57.0,71.4,20.0,47.2,6909.0,Damián Emiliano Martínez,,
48,6909.0,Damián Emiliano Martínez,Argentina,18.9,48.1,22.1,23.0,3090.0,Nicolás Hernán Otamendi,,
48,3090.0,Nicolás Hernán Otamendi,Argentina,34.5,16.6,52.7,2.9,2995.0,Ángel Fabián Di María Hernández,,
48,22097.0,Randal Kolo Muani,France,64.6,73.7,47.1,56.4,5485.0,Raphaël Varane,,
48,5485.0,Raphaël Varane,France,40.0,40.2,50.7,56.0,10481.0,Aurélien Djani Tchouaméni,,
48,10481.0,Aurélien Djani Tchouaméni,France,50.9,56.9,44.3,29.7,8519.0,Dayotchanculle Upamecano,,
48,8519.0,Dayotchanculle Upamecano,France,53.3,25.8,44.3,41.9,5485.0,Raphaël Varane,,
49,5485.0,Raphaël Varane,France,47.7,45.5,50.9,55.1,10481.0,Aurélien Djani Tchouaméni,,
49,10481.0,Aurélien Djani Tchouaméni,France,52.7,49.4,52.4,28.8,8519.0,Dayotchanculle Upamecano,,
49,8519.0,Dayotchanculle Upamecano,France,63.1,24.8,78.1,5.5,2972.0,Marcus Thuram,,
49,6704.0,Theo Bernard François Hernández,France,94.6,0.1,75.8,6.4,8519.0,Dayotchanculle Upamecano,,
49,8519.0,Dayotchanculle Upamecano,France,76.6,7.2,56.7,27.5,5485.0,Raphaël Varane,,
49,5485.0,Raphaël Varane,France,55.2,34.8,63.6,59.8,4445.0,Jules Koundé,,
49,4445.0,Jules Koundé,France,70.8,65.2,83.5,76.7,5487.0,Antoine Griezmann,,
49,5487.0,Antoine Griezmann,France,81.8,75.7,65.1,63.9,5485.0,Raphaël Varane,,
49,5485.0,Raphaël Varane,France,68.9,60.3,99.5,37.4,2972.0,Marcus Thuram,9.0,Incomplete
49,20572.0,Cristian Gabriel Romero,Argentina,20.6,42.7,28.3,32.9,38718.0,Enzo Fernandez,,
49,38718.0,Enzo Fernandez,Argentina,29.8,33.1,28.5,23.5,27886.0,Alexis Mac Allister,,
49,38718.0,Enzo Fernandez,Argentina,36.4,22.4,36.4,19.8,,,9.0,Incomplete
50,5507.0,Nicolás Alejandro Tagliafico,Argentina,64.7,0.1,82.0,4.4,5503.0,Lionel Andrés Messi Cuccittini,9.0,Incomplete
50,5507.0,Nicolás Alejandro Tagliafico,Argentina,80.1,0.1,94.4,4.4,29560.0,Julián Álvarez,,
50,10481.0,Aurélien Djani Tchouaméni,France,26.6,70.8,18.7,63.5,8519.0,Dayotchanculle Upamecano,,
50,8519.0,Dayotchanculle Upamecano,France,18.2,61.3,52.0,68.4,,,9.0,Incomplete
50,3090.0,Nicolás Hernán Otamendi,Argentina,68.1,11.7,77.9,16.6,38718.0,Enzo Fernandez,,
50,38718.0,Enzo Fernandez,Argentina,79.0,16.0,81.8,19.4,,,9.0,Incomplete
50,5487.0,Antoine Griezmann,France,38.5,73.1,31.7,72.9,4445.0,Jules Koundé,,
50,4445.0,Jules Koundé,France,30.0,72.9,33.4,72.9,,,9.0,Incomplete
50,2995.0,Ángel Fabián Di María Hernández,Argentina,94.0,0.1,79.0,11.1,38718.0,Enzo Fernandez,,
50,38718.0,Enzo Fernandez,Argentina,76.9,13.4,82.4,24.3,5503.0,Lionel Andrés Messi Cuccittini,,
51,5503.0,Lionel Andrés Messi Cuccittini,Argentina,82.0,22.8,74.7,18.3,38718.0,Enzo Fernandez,,
51,38718.0,Enzo Fernandez,Argentina,68.7,19.8,53.5,42.5,20572.0,Cristian Gabriel Romero,,
51,20572.0,Cristian Gabriel Romero,Argentina,57.8,41.0,77.9,0.1,2995.0,Ángel Fabián Di María Hernández,75.0,Out
51,4445.0,Jules Koundé,France,42.0,80.0,40.7,72.9,10481.0,Aurélien Djani Tchouaméni,,
51,10481.0,Aurélien Djani Tchouaméni,France,39.2,74.2,54.4,74.8,22097.0,Randal Kolo Muani,,
52,5487.0,Antoine Griezmann,France,80.9,73.1,120.0,29.0,,,75.0,Out
45,5503.0,Lionel Andrés Messi Cuccittini,Argentina,61.0,40.1,47.5,37.6,38718.0,Enzo Fernandez,,
45,38718.0,Enzo Fernandez,Argentina,47.3,41.9,43.9,55.1,7797.0,Rodrigo Javier De Paul,,
45,7797.0,Rodrigo Javier De Paul,Argentina,43.7,51.3,30.4,29.0,3090.0,Nicolás Hernán Otamendi,,
45,3090.0,Nicolás Hernán Otamendi,Argentina,30.4,29.0,39.4,13.9,5507.0,Nicolás Alejandro Tagliafico,,
45,5507.0,Nicolás Alejandro Tagliafico,Argentina,39.2,13.9,63.4,3.4,2995.0,Ángel Fabián Di María Hernández,,
45,2995.0,Ángel Fabián Di María Hernández,Argentina,57.6,4.0,39.8,5.9,5507.0,Nicolás Alejandro Tagliafico,,
45,5507.0,Nicolás Alejandro Tagliafico,Argentina,38.3,7.4,25.9,17.1,3090.0,Nicolás Hernán Otamendi,,
45,3090.0,Nicolás Hernán Otamendi,Argentina,25.7,17.5,8.0,32.3,6909.0,Damián Emiliano Martínez,,
45,6909.0,Damián Emiliano Martínez,Argentina,6.7,30.8,50.7,7.2,,,9.0,Incomplete
45,4445.0,Jules Koundé,France,69.4,72.9,67.4,59.6,10481.0,Aurélien Djani Tchouaméni,,
45,10481.0,Aurélien Djani Tchouaméni,France,67.2,59.6,71.9,58.8,,,9.0,Incomplete
45,5503.0,Lionel Andrés Messi Cuccittini,Argentina,70.6,21.1,87.3,17.3,29560.0,Julián Álvarez,,
45,29560.0,Julián Álvarez,Argentina,97.0,29.3,98.4,57.4,7797.0,Rodrigo Javier De Paul,,
45,7797.0,Rodrigo Javier De Paul,Argentina,97.6,56.2,105.3,61.1,29560.0,Julián Álvarez,,
45,29560.0,Julián Álvarez,Argentina,100.1,62.8,88.2,54.7,38718.0,Enzo Fernandez,,
45,38718.0,Enzo Fernandez,Argentina,87.7,53.0,111.9,41.9,27886.0,Alexis Mac Allister,9.0,Incomplete
45,3099.0,Hugo Lloris,France,11.6,39.7,27.9,8.5,6704.0,Theo Bernard François Hernández,,
46,29201.0,Nahuel Molina Lucero,Argentina,80.3,80.0,90.9,68.8,29560.0,Julián Álvarez,9.0,Incomplete
46,2972.0,Marcus Thuram,France,36.6,11.7,23.4,42.7,4445.0,Jules Koundé,,
46,4445.0,Jules Koundé,France,61.9,71.2,65.7,70.9,,,9.0,Incomplete
46,10481.0,Aurélien Djani Tchouaméni,France,42.4,73.9,29.6,55.5,5485.0,Raphaël Varane,,
46,5485.0,Raphaël Varane,France,24.4,55.5,36.2,33.3,8519.0,Dayotchanculle Upamecano,,
46,8519.0,Dayotchanculle Upamecano,France,43.5,30.3,54.8,38.4,10481.0,Aurélien Djani Tchouaméni,,
46,10481.0,Aurélien Djani Tchouaméni,France,56.1,32.0,51.0,3.4,6704.0,Theo Bernard François Hernández,,
46,6704.0,Theo Bernard François Hernández,France,52.7,3.1,70.4,2.7,2972.0,Marcus Thuram,,
46,2972.0,Marcus Thuram,France,70.4,2.7,52.0,6.4,6704.0,Theo Bernard François Hernández,,
47,6704.0,Theo Bernard François Hernández,France,51.8,7.4,38.1,38.0,5485.0,Raphaël Varane,,
47,5485.0,Raphaël Varane,France,39.0,42.9,39.4,57.0,4445.0,Jules Koundé,,
47,4445.0,Jules Koundé,France,39.4,57.0,39.6,50.2,5485.0,Raphaël Varane,,
47,5485.0,Raphaël Varane,France,46.7,48.5,43.3,21.1,8519.0,Dayotchanculle Upamecano,,
47,8519.0,Dayotchanculle Upamecano,France,46.0,28.6,99.5,14.5,2972.0,Marcus Thuram,9.0,Incomplete
47,20572.0,Cristian Gabriel Romero,Argentina,20.6,65.6,29.6,69.7,7797.0,Rodrigo Javier De Paul,,
47,7797.0,Rodrigo Javier De Paul,Argentina,29.3,69.7,2.0,59.8,6909.0,Damián Emiliano Martínez,,
47,6909.0,Damián Emiliano Martínez,Argentina,16.3,50.9,95.4,80.0,29560.0,Julián Álvarez,75.0,Out
47,6704.0,Theo Bernard François Hernández,France,25.3,0.1,49.9,3.6,2972.0,Marcus Thuram,,
48,29201.0,Nahuel Molina Lucero,Argentina,79.4,80.0,100.4,65.2,5503.0,Lionel Andrés Messi Cuccittini,,
48,5503.0,Lionel Andrés Messi Cuccittini,Argentina,100.4,65.2,102.1,54.1,,,9.0,Incomplete
48,5485.0,Raphaël Varane,France,18.7,36.3,6.0,40.8,3099.0,Hugo Lloris,,
48,3099.0,Hugo Lloris,France,6.0,40.8,43.9,51.5,22097.0,Randal Kolo Muani,9.0,Incomplete
48,5507.0,Nicolás Alejandro Tagliafico,Argentina,79.8,14.9,96.1,13.2,,,9.0,Incomplete
48,4445.0,Jules Koundé,France,24.0,66.9,33.9,73.9,22097.0,Randal Kolo Muani,,
48,22097.0,Randal Kolo Muani,France,36.4,71.8,36.9,66.7,4445.0,Jules Koundé,9.0,Incomplete
48,4445.0,Jules Koundé,France,52.3,75.2,56.7,47.8,3009.0,Kylian Mbappé Lottin,9.0,Incomplete
48,20572.0,Cristian Gabriel Romero,Argentina,69.8,35.0,78.8,44.0,5503.0,Lionel Andrés Messi Cuccittini,,
48,5503.0,Lionel Andrés Messi Cuccittini,Argentina,81.3,32.9,99.7,22.4,2995.0,Ángel Fabián Di María Hernández,,
48,2995.0,Ángel Fabián Di María Hernández,Argentina,106.8,20.9,103.3,52.3,7797.0,Rodrigo Javier De Paul,,
48,3099.0,Hugo Lloris,France,12.0,39.7,30.6,31.4,5487.0,Antoine Griezmann,,
48,5487.0,Antoine Griezmann,France,30.6,31.4,30.2,6.8,6704.0,Theo Bernard François Hernández,,
49,6704.0,Theo Bernard François Hernández,France,48.2,8.3,43.1,13.2,5487.0,Antoine Griezmann,,
49,5487.0,Antoine Griezmann,France,43.1,13.2,56.3,3.4,3009.0,Kylian Mbappé Lottin,,
49,5487.0,Antoine Griezmann,France,73.6,22.0,77.5,35.4,4445.0,Jules Koundé,9.0,Incomplete
49,6909.0,Damián Emiliano Martínez,Argentina,2.8,56.6,20.8,74.6,29201.0,Nahuel Molina Lucero,,
49,29201.0,Nahuel Molina Lucero,Argentina,35.1,74.4,97.2,68.2,29560.0,Julián Álvarez,9.0,Incomplete
49,8519.0,Dayotchanculle Upamecano,France,22.9,11.9,7.8,28.2,3099.0,Hugo Lloris,,
49,3099.0,Hugo Lloris,France,7.8,28.2,47.5,22.2,3026.0,Adrien Rabiot,,
49,3026.0,Adrien Rabiot,France,47.5,22.2,55.0,22.6,5487.0,Antoine Griezmann,,
49,5487.0,Antoine Griezmann,France,55.0,22.6,66.6,13.4,3009.0,Kylian Mbappé Lottin,9.0,Incomplete
49,29201.0,Nahuel Molina Lucero,Argentina,53.5,66.7,65.1,64.6,7797.0,Rodrigo Javier De Paul,9.0,Incomplete
49,5487.0,Antoine Griezmann,France,55.0,15.5,54.4,20.7,3026.0,Adrien Rabiot,,
49,3026.0,Adrien Rabiot,France,55.7,16.0,65.3,7.0,3009.0,Kylian Mbappé Lottin,9.0,Incomplete
49,6704.0,Theo Bernard François Hernández,France,69.8,0.1,51.8,11.1,2972.0,Marcus Thuram,,
50,29201.0,Nahuel Molina Lucero,Argentina,67.6,80.0,75.1,75.2,5503.0,Lionel Andrés Messi Cuccittini,,
50,5503.0,Lionel Andrés Messi Cuccittini,Argentina,77.5,74.6,63.4,77.8,29201.0,Nahuel Molina Lucero,,
50,29201.0,Nahuel Molina Lucero,Argentina,61.6,77.2,15.2,55.4,6909.0,Damián Emiliano Martínez,,
50,6909.0,Damián Emiliano Martínez,Argentina,15.0,54.3,25.5,25.4,3090.0,Nicolás Hernán Otamendi,,
50,3090.0,Nicolás Hernán Otamendi,Argentina,31.3,22.8,44.7,5.7,5507.0,Nicolás Alejandro Tagliafico,,
50,5507.0,Nicolás Alejandro Tagliafico,Argentina,44.7,6.4,62.5,12.8,27886.0,Alexis Mac Allister,,
50,27886.0,Alexis Mac Allister,Argentina,62.5,13.0,60.8,13.4,5507.0,Nicolás Alejandro Tagliafico,9.0,Incomplete
50,27886.0,Alexis Mac Allister,Argentina,43.0,6.8,33.4,9.6,3090.0,Nicolás Hernán Otamendi,,
50,22097.0,Randal Kolo Muani,France,86.5,67.7,96.5,60.0,3009.0,Kylian Mbappé Lottin,,
51,5487.0,Antoine Griezmann,France,120.0,80.0,112.6,36.9,,,9.0,Incomplete
51,6909.0,Damián Emiliano Martínez,Argentina,15.4,46.2,36.0,75.7,2995.0,Ángel Fabián Di María Hernández,,
51,2995.0,Ángel Fabián Di María Hernández,Argentina,70.6,65.8,92.4,60.7,5503.0,Lionel Andrés Messi Cuccittini,,
51,5503.0,Lionel Andrés Messi Cuccittini,Argentina,92.4,60.9,111.9,70.1,7797.0,Rodrigo Javier De Paul,,
51,29201.0,Nahuel Molina Lucero,Argentina,110.8,80.0,107.4,72.5,7797.0,Rodrigo Javier De Paul,,
51,7797.0,Rodrigo Javier De Paul,Argentina,108.5,71.6,112.3,78.0,29201.0,Nahuel Molina Lucero,,
51,29201.0,Nahuel Molina Lucero,Argentina,112.8,77.0,113.8,73.1,,,9.0,Incomplete
52,5503.0,Lionel Andrés Messi Cuccittini,Argentina,120.0,80.0,117.9,49.8,,,9.0,Incomplete
53,29201.0,Nahuel Molina Lucero,Argentina,106.4,80.0,113.0,66.9,29560.0,Julián Álvarez,,
53,29560.0,Julián Álvarez,Argentina,114.1,71.0,108.9,74.6,,,9.0,Incomplete
53,2972.0,Marcus Thuram,France,5.2,7.0,62.1,17.9,,,9.0,Incomplete
53,3090.0,Nicolás Hernán Otamendi,Argentina,55.9,65.8,72.3,75.7,7797.0,Rodrigo Javier De Paul,,
53,7797.0,Rodrigo Javier De Paul,Argentina,68.3,75.2,34.3,30.3,6909.0,Damián Emiliano Martínez,,
53,6909.0,Damián Emiliano Martínez,Argentina,34.3,30.3,39.4,35.0,38718.0,Enzo Fernandez,,
53,38718.0,Enzo Fernandez,Argentina,39.4,35.0,59.3,11.7,,,9.0,Incomplete
53,4445.0,Jules Koundé,France,60.8,68.4,79.2,70.5,5487.0,Antoine Griezmann,,
53,5487.0,Antoine Griezmann,France,79.4,70.5,67.0,69.5,10481.0,Aurélien Djani Tchouaméni,,
53,10481.0,Aurélien Djani Tchouaméni,France,63.6,73.3,55.7,42.3,8519.0,Dayotchanculle Upamecano,,
53,8519.0,Dayotchanculle Upamecano,France,64.4,45.9,71.9,23.2,3026.0,Adrien Rabiot,,
53,3026.0,Adrien Rabiot,France,65.3,30.1,67.0,42.9,10481.0,Aurélien Djani Tchouaméni,,
53,10481.0,Aurélien Djani Tchouaméni,France,67.0,42.9,56.7,34.2,8519.0,Dayotchanculle Upamecano,,
53,8519.0,Dayotchanculle Upamecano,France,63.4,31.8,70.6,13.8,3009.0,Kylian Mbappé Lottin,,
53,3009.0,Kylian Mbappé Lottin,France,74.1,15.1,76.9,18.1,,,9.0,Incomplete
54,10481.0,Aurélien Djani Tchouaméni,France,80.7,19.8,94.0,2.3,6704.0,Theo Bernard François Hernández,,
54,6704.0,Theo Bernard François Hernández,France,94.0,2.3,90.1,9.8,10481.0,Aurélien Djani Tchouaméni,,
54,10481.0,Aurélien Djani Tchouaméni,France,90.1,12.1,100.0,15.3,6704.0,Theo Bernard François Hernández,9.0,Incomplete
54,7797.0,Rodrigo Javier De Paul,Argentina,22.5,71.8,31.3,77.8,38718.0,Enzo Fernandez,,
54,38718.0,Enzo Fernandez,Argentina,31.3,77.2,40.0,73.3,7797.0,Rodrigo Javier De Paul,,
55,7797.0,Rodrigo Javier De Paul,Argentina,53.5,76.5,33.0,72.9,20572.0,Cristian Gabriel Romero,,
55,20572.0,Cristian Gabriel Romero,Argentina,35.5,72.7,63.8,36.7,27886.0,Alexis Mac Allister,,
55,27886.0,Alexis Mac Allister,Argentina,64.2,37.0,76.6,26.0,,,9.0,Incomplete
56,4445.0,Jules Koundé,France,43.5,54.1,57.8,57.0,22097.0,Randal Kolo Muani,,
56,4445.0,Jules Koundé,France,59.1,57.3,63.2,65.2,10481.0,Aurélien Djani Tchouaméni,,
56,10481.0,Aurélien Djani Tchouaméni,France,63.2,65.2,52.9,37.8,8519.0,Dayotchanculle Upamecano,,
56,8519.0,Dayotchanculle Upamecano,France,52.7,33.9,62.5,6.4,6704.0,Theo Bernard François Hernández,,
56,6704.0,Theo Bernard François Hernández,France,61.9,3.1,62.1,11.7,3026.0,Adrien Rabiot,,
56,3026.0,Adrien Rabiot,France,64.4,10.6,56.5,2.3,6704.0,Theo Bernard François Hernández,,
56,6704.0,Theo Bernard François Hernández,France,56.5,2.3,40.9,13.0,8519.0,Dayotchanculle Upamecano,,
56,8519.0,Dayotchanculle Upamecano,France,40.9,15.5,42.4,49.6,5485.0,Raphaël Varane,,
56,5485.0,Raphaël Varane,France,42.4,49.6,37.9,20.9,8519.0,Dayotchanculle Upamecano,,
56,8519.0,Dayotchanculle Upamecano,France,47.5,29.7,62.7,69.2,4445.0,Jules Koundé,,
56,4445.0,Jules Koundé,France,114.7,73.5,115.1,70.1,,,9.0,Incomplete
57,4445.0,Jules Koundé,France,114.5,80.0,111.9,63.5,22097.0,Randal Kolo Muani,,
57,22097.0,Randal Kolo Muani,France,112.6,63.9,94.6,50.4,3026.0,Adrien Rabiot,,
57,3026.0,Adrien Rabiot,France,94.6,50.4,80.7,68.2,5485.0,Raphaël Varane,,
57,5485.0,Raphaël Varane,France,72.1,66.9,29.4,51.5,3099.0,Hugo Lloris,,
57,3099.0,Hugo Lloris,France,30.9,50.4,45.8,22.6,8519.0,Dayotchanculle Upamecano,,
57,8519.0,Dayotchanculle Upamecano,France,47.3,22.6,63.4,3.4,6704.0,Theo Bernard François Hernández,,
57,6704.0,Theo Bernard François Hernández,France,45.4,2.9,56.7,9.1,3009.0,Kylian Mbappé Lottin,,
57,38718.0,Enzo Fernandez,Argentina,58.4,67.1,63.8,74.6,7797.0,Rodrigo Javier De Paul,,
58,5503.0,Lionel Andrés Messi Cuccittini,Argentina,67.6,71.8,63.1,76.1,29201.0,Nahuel Molina Lucero,,
58,29201.0,Nahuel Molina Lucero,Argentina,63.4,74.2,89.9,11.9,,,9.0,Incomplete
58,4445.0,Jules Koundé,France,30.2,68.2,40.7,68.6,22097.0,Randal Kolo Muani,9.0,Incomplete
58,5507.0,Nicolás Alejandro Tagliafico,Argentina,79.4,11.5,82.8,16.0,2995.0,Ángel Fabián Di María Hernández,,
58,2995.0,Ángel Fabián Di María Hernández,Argentina,84.7,20.3,98.2,26.7,29560.0,Julián Álvarez,,
58,3099.0,Hugo Lloris,France,7.8,44.4,50.5,25.2,8519.0,Dayotchanculle Upamecano,,
58,8519.0,Dayotchanculle Upamecano,France,50.5,22.8,44.3,37.2,5485.0,Raphaël Varane,,
58,5485.0,Raphaël Varane,France,45.2,42.1,49.7,23.0,8519.0,Dayotchanculle Upamecano,,
58,8519.0,Dayotchanculle Upamecano,France,52.0,22.4,55.7,5.5,6704.0,Theo Bernard François Hernández,,
58,6704.0,Theo Bernard François Hernández,France,55.5,5.5,94.0,26.2,3009.0,Kylian Mbappé Lottin,76.0,Pass Offside
59,6909.0,Damián Emiliano Martínez,Argentina,29.6,48.5,81.1,5.9,,,9.0,Incomplete
59,4445.0,Jules Koundé,France,39.0,74.2,45.8,64.3,22097.0,Randal Kolo Muani,,
59,22097.0,Randal Kolo Muani,France,46.5,63.7,44.1,59.6,10481.0,Aurélien Djani Tchouaméni,,
59,10481.0,Aurélien Djani Tchouaméni,France,44.1,59.6,62.5,66.5,22097.0,Randal Kolo Muani,9.0,Incomplete
59,5507.0,Nicolás Alejandro Tagliafico,Argentina,57.6,13.6,76.6,8.9,2995.0,Ángel Fabián Di María Hernández,,
59,2995.0,Ángel Fabián Di María Hernández,Argentina,112.1,22.4,106.6,37.0,5503.0,Lionel Andrés Messi Cuccittini,,
60,3099.0,Hugo Lloris,France,6.0,36.0,83.7,65.0,22097.0,Randal Kolo Muani,9.0,Incomplete
60,5507.0,Nicolás Alejandro Tagliafico,Argentina,36.4,15.1,39.4,22.0,38718.0,Enzo Fernandez,,
60,38718.0,Enzo Fernandez,Argentina,39.4,22.0,70.6,20.1,29560.0,Julián Álvarez,77.0,Unknown
60,8519.0,Dayotchanculle Upamecano,France,50.8,60.3,66.4,11.3,6704.0,Theo Bernard François Hernández,,
61,29201.0,Nahuel Molina Lucero,Argentina,40.3,80.0,46.5,73.3,7797.0,Rodrigo Javier De Paul,,
61,7797.0,Rodrigo Javier De Paul,Argentina,46.5,73.3,37.3,77.6,29201.0,Nahuel Molina Lucero,,
61,29201.0,Nahuel Molina Lucero,Argentina,37.3,77.6,37.0,69.0,38718.0,Enzo Fernandez,,
61,38718.0,Enzo Fernandez,Argentina,36.4,69.3,46.5,75.5,7797.0,Rodrigo Javier De Paul,,
61,7797.0,Rodrigo Javier De Paul,Argentina,45.4,74.2,70.6,80.0,5503.0,Lionel Andrés Messi Cuccittini,75.0,Out
61,6704.0,Theo Bernard François Hernández,France,52.0,0.1,48.4,6.4,8519.0,Dayotchanculle Upamecano,,
61,8519.0,Dayotchanculle Upamecano,France,34.5,12.1,36.4,35.9,5485.0,Raphaël Varane,,
61,5485.0,Raphaël Varane,France,36.2,38.9,32.1,60.7,4445.0,Jules Koundé,,
61,4445.0,Jules Koundé,France,32.1,60.7,14.0,38.2,3099.0,Hugo Lloris,,
61,3099.0,Hugo Lloris,France,14.0,38.0,24.7,25.6,8519.0,Dayotchanculle Upamecano,,
61,8519.0,Dayotchanculle Upamecano,France,36.9,25.6,44.3,4.0,6704.0,Theo Bernard François Hernández,,
61,6704.0,Theo Bernard François Hernández,France,49.3,3.6,64.0,3.6,2972.0,Marcus Thuram,,
61,2972.0,Marcus Thuram,France,64.2,3.4,67.4,9.3,3026.0,Adrien Rabiot,,
61,38718.0,Enzo Fernandez,Argentina,42.2,68.2,46.7,74.4,,,9.0,Incomplete
61,2972.0,Marcus Thuram,France,85.4,21.1,85.6,35.0,5487.0,Antoine Griezmann,,
61,5487.0,Antoine Griezmann,France,85.4,32.0,105.1,14.9,6704.0,Theo Bernard François Hernández,,
61,6704.0,Theo Bernard François Hernández,France,104.9,14.9,113.2,36.1,,,9.0,Incomplete
62,6704.0,Theo Bernard François Hernández,France,86.0,0.1,77.1,16.2,10481.0,Aurélien Djani Tchouaméni,,
62,10481.0,Aurélien Djani Tchouaméni,France,77.1,16.2,68.5,49.3,5485.0,Raphaël Varane,,
62,5485.0,Raphaël Varane,France,80.5,58.5,90.5,54.3,22097.0,Randal Kolo Muani,,
62,27886.0,Alexis Mac Allister,Argentina,57.8,35.5,57.8,45.5,5503.0,Lionel Andrés Messi Cuccittini,,
62,5503.0,Lionel Andrés Messi Cuccittini,Argentina,64.0,43.4,90.5,25.8,29560.0,Julián Álvarez,,
62,29560.0,Julián Álvarez,Argentina,90.5,25.6,111.9,43.6,27886.0,Alexis Mac Allister,9.0,Incomplete
62,4445.0,Jules Koundé,France,19.3,50.2,32.4,25.8,3026.0,Adrien Rabiot,,
62,3026.0,Adrien Rabiot,France,35.1,21.5,55.9,23.5,2972.0,Marcus Thuram,,
62,2972.0,Marcus Thuram,France,53.5,25.4,51.0,31.4,5487.0,Antoine Griezmann,,
62,10481.0,Aurélien Djani Tchouaméni,France,52.5,26.5,57.4,11.9,6704.0,Theo Bernard François Hernández,,
62,6704.0,Theo Bernard François Hernández,France,61.2,7.8,71.3,2.5,3009.0,Kylian Mbappé Lottin,,
62,3009.0,Kylian Mbappé Lottin,France,71.3,2.5,68.1,14.3,5487.0,Antoine Griezmann,,
63,5487.0,Antoine Griezmann,France,73.4,16.2,84.3,14.9,3026.0,Adrien Rabiot,,
63,3026.0,Adrien Rabiot,France,84.3,14.7,89.5,9.6,3009.0,Kylian Mbappé Lottin,,
63,3009.0,Kylian Mbappé Lottin,France,97.6,17.7,102.7,17.5,5487.0,Antoine Griezmann,9.0,Incomplete
63,3026.0,Adrien Rabiot,France,92.0,9.8,83.7,14.7,10481.0,Aurélien Djani Tchouaméni,,
63,10481.0,Aurélien Djani Tchouaméni,France,76.4,23.0,113.6,63.2,4445.0,Jules Koundé,,
64,6909.0,Damián Emiliano Martínez,Argentina,7.0,36.1,71.5,13.6,,,9.0,Incomplete
64,22097.0,Randal Kolo Muani,France,48.6,66.5,62.9,69.7,,,9.0,Incomplete
64,5507.0,Nicolás Alejandro Tagliafico,Argentina,56.9,10.4,57.2,20.7,38718.0,Enzo Fernandez,,
64,38718.0,Enzo Fernandez,Argentina,57.2,20.7,40.0,17.7,3090.0,Nicolás Hernán Otamendi,,
64,3090.0,Nicolás Hernán Otamendi,Argentina,40.0,18.3,34.5,29.9,20572.0,Cristian Gabriel Romero,,
64,20572.0,Cristian Gabriel Romero,Argentina,35.1,30.1,35.5,14.7,3090.0,Nicolás Hernán Otamendi,,
